1622.5200, 1170.3600, -1.0200
1622.5400, 227.3700, -0.6600
1622.5400, 229.6800, -0.8900
1622.5601, 1170.8300, -1.0000
1622.5601, 235.1100, -1.1400
1622.5601, 1166.8199, -1.1400
1622.5800, 1181.4500, -0.0400
1622.5800, 1174.0500, -0.7300
1622.5800, 220.3900, -0.0400
1622.6000, 1183.2400, 0.0000
1622.6000, 1175.8800, -0.5400
1622.6100, 1171.2900, -0.9900
1622.6100, 1177.2900, -0.3900
1622.6200, 229.2400, -0.8800
1622.6400, 225.5500, -0.4900
1622.6400, 218.6400, 0.0000
1622.6600, 223.1300, -0.2400
1622.6700, 1171.7400, -0.9800
1622.6700, 226.9600, -0.6600
1622.6700, 222.1100, -0.1500
1622.7000, 1174.4600, -0.7200
1622.7100, 224.1500, -0.3500
1622.7100, 1179.7200, -0.1700
1622.7100, 1182.5200, -0.0100
1622.7100, 228.8100, -0.8700
1622.7300, 1178.6899, -0.2600
1622.7300, 1172.1801, -0.9600
1622.7400, 221.0800, -0.0900
1622.7400, 219.3400, -0.0100
1622.7500, 1180.7600, -0.0900
1622.7600, 1176.2700, -0.5300
1622.8000, 1177.6700, -0.3800
1622.8101, 225.1600, -0.4900
1622.8101, 226.5600, -0.6500
1622.8101, 1172.6200, -0.9500
1622.8101, 228.3800, -0.8600
1622.8101, 233.0700, -1.2100
1622.8199, 1174.8700, -0.7100
1622.8300, 232.1000, -1.1700
1622.8400, 234.0700, -1.2500
1622.8500, 1181.8101, -0.0400
1622.8600, 231.6200, -1.1600
1622.8600, 220.0400, -0.0400
1622.8800, 222.7700, -0.2400
1622.8900, 231.1600, -1.1400
1622.9000, 1173.0400, -0.9400
1622.9100, 223.7800, -0.3500
1622.9100, 1183.5900, -0.0000
1622.9100, 221.7500, -0.1500
1622.9200, 235.1100, -1.3000
1622.9200, 227.9600, -0.8500
1622.9200, 1176.6600, -0.5300
1622.9399, 230.7000, -1.1200
1622.9500, 1179.0601, -0.2600
1622.9500, 1180.0800, -0.1700
1622.9600, 226.1600, -0.6500
1622.9600, 1175.2700, -0.7100
1622.9600, 218.2900, 0.0000
1622.9800, 224.7800, -0.4800
1623.0000, 1178.0400, -0.3800
1623.0000, 1173.4600, -0.9300
1623.0000, 230.2500, -1.1100
1623.0000, 220.7200, -0.0900
1623.0100, 1182.8700, -0.0100
1623.0200, 1181.1200, -0.0900
1623.0400, 227.5500, -0.8400
1623.0400, 218.9900, -0.0100
1623.0400, 1168.8500, -1.3100
1623.0601, 1169.8101, -1.2700
1623.0601, 229.8100, -1.1000
1623.0800, 1167.8500, -1.3600
1623.0800, 1170.2700, -1.2500
1623.1000, 1177.0300, -0.5200
1623.1000, 1173.8700, -0.9200
1623.1000, 1175.6600, -0.7000
1623.1100, 222.4000, -0.2400
1623.1100, 223.4100, -0.3500
1623.1200, 225.7700, -0.6400
1623.1200, 1170.7300, -1.2400
1623.1400, 1182.1600, -0.0400
1623.1400, 229.3800, -1.0800
1623.1500, 219.6900, -0.0400
1623.1600, 235.1100, -1.4100
1623.1600, 1166.8199, -1.4100
1623.1600, 1171.1801, -1.2200
1623.1600, 227.1500, -0.8300
1623.1700, 221.3900, -0.1500
1623.1700, 224.4100, -0.4800
1623.1700, 1179.4200, -0.2600
1623.2000, 1178.4000, -0.3800
1623.2000, 1180.4399, -0.1700
1623.2100, 1171.6200, -1.2000
1623.2200, 1174.2800, -0.9100
1623.2200, 228.9500, -1.0700
